工作/测试,时间,fpga时间,机械方位角,俯仰波束中心角,跟踪航迹号,CPI计数,周期计数,点迹距离,点迹方位,点迹俯仰,点迹速度,和路强度,方位强度,俯仰强度,方位差和比,俯仰差和比,波形模式,点迹多普勒标志,多普勒基底,距离基底,航向角,纵摇角,横摇角
搜索,2025-1225-17 09:18:50:300,4054535,58.77,-2.5,0,14626,458,584,59.15,-1.79,78,6846.84,1077.57,735.88,0.16,0.11,短脉冲,有效,216.083,521.474,0,0,0
搜索,2025-1225-17 09:18:50:300,4054618,67.3,22.5,0,14653,458,308,68.09,19.33,0,2208.75,730.1,1417.64,0.33,0.65,短脉冲,无效,139.602,117.618,0,0,0
搜索,2025-1225-17 09:18:50:400,4054689,73.87,-2.5,0,14681,458,3049,74.51,-0.65,2.4,19327.14,5129.47,6517.84,0.27,0.33,长脉冲,有效,2101.811,2740.345,0,0,0
搜索,2025-1225-17 09:18:50:400,4054704,75.26,7.5,0,14683,458,926,76.59,4.45,-14.6,1979.72,1153.15,1967.25,0.58,0.99,短脉冲,有效,104.841,150.915,0,0,0
搜索,2025-1225-17 09:18:50:400,4054710,76.32,22.5,0,14686,458,290,75.49,26.16,0,3736.12,1297.7,2906.4,0.35,0.77,短脉冲,无效,363.562,467.665,0,0,0
搜索,2025-1225-17 09:18:50:400,4054711,76.42,27.5,0,14687,458,3793,76.14,24.12,0,2956.66,331.73,2627.16,0.11,0.88,长脉冲,无效,145.155,134.278,0,0,0
搜索,2025-1225-17 09:18:50:500,4054727,77.47,2.5,0,14693,458,920,76.4,3.03,-14.6,16302.32,7528.37,1224.03,0.46,0.08,短脉冲,有效,147.47,628.244,0,0,0
搜索,2025-1225-17 09:18:50:500,4054739,78.91,12.5,0,14695,458,440,77.82,14.25,0,13903.78,6563.12,4424.11,0.47,0.31,短脉冲,无效,1676.043,1172.724,0,0,0
搜索,2025-1225-17 09:18:50:500,4054750,79.86,-2.5,0,14703,458,2582,78.72,-3.16,-2.4,18554.82,9205.13,2537.54,0.5,0.14,长脉冲,有效,1225.532,1927.611,0,0,0
搜索,2025-1225-17 09:18:50:500,4054750,79.86,-2.5,0,14703,458,2588,78.88,-3.21,2.4,17402.11,7295.31,2515.45,0.43,0.14,长脉冲,有效,1209.556,2079.878,0,0,0
搜索,2025-1225-17 09:18:50:600,4054812,85.88,-2.5,0,14725,458,5346,84.27,-3.68,78,2364,1777.54,531.76,0.76,0.22,长脉冲,有效,383.134,382.991,0,0,0
搜索,2025-1225-17 09:18:50:600,4054812,85.88,-2.5,0,14725,458,1196,85.5,-1.59,-2.4,6906.55,1059.06,1008.31,0.16,0.14,短脉冲,有效,333.037,555.531,0,0,0
搜索,2025-1225-17 09:18:53:700,4057934,30.77,12.5,0,15839,459,422,31.88,16.77,0,17637.39,8339.13,16199.28,0.47,0.91,短脉冲,无效,1417.862,2177.47,0,0,0
搜索,2025-1225-17 09:18:53:700,4057935,31.07,17.5,0,15840,459,398,31.64,19.25,0,13129.06,3098.89,4183.71,0.24,0.31,短脉冲,无效,831.7,1753.142,0,0,0
搜索,2025-1225-17 09:18:53:700,4057965,33.75,12.5,0,15850,459,410,32.18,11.4,0,9315.47,6801.04,1955.29,0.72,0.2,短脉冲,无效,714.497,1216.643,0,0,0
搜索,2025-1225-17 09:18:53:700,4057983,35.21,2.5,0,15859,459,1196,36.2,3.71,78,6995.75,2948.46,1446.5,0.43,0.2,短脉冲,有效,508.422,280.905,0,0,0
搜索,2025-1225-17 09:18:53:700,4057995,36.77,12.5,0,15861,459,422,37.96,9.06,0,11769.61,6037.46,9476.59,0.52,0.8,短脉冲,无效,1103.052,1405.654,0,0,0
搜索,2025-1225-17 09:18:53:700,4057996,36.97,17.5,0,15862,459,422,37.61,17.01,0,14552.07,3900.96,1519.01,0.27,0.11,短脉冲,无效,1170.502,1937.762,0,0,0
搜索,2025-1225-17 09:18:53:800,4058007,37.66,-2.5,0,15869,459,2246,37,-4.18,-8.5,782.12,215.66,245.21,0.28,0.31,长脉冲,有效,93.92,87.864,0,0,0
搜索,2025-1225-17 09:18:53:800,4058007,37.66,-2.5,0,15869,459,1232,39.18,-4.09,2.4,6520.73,4433.42,1946.82,0.68,0.3,短脉冲,有效,391.79,435.191,0,0,0
搜索,2025-1225-17 09:18:53:800,4058014,38.25,2.5,0,15870,459,1208,37.89,0.79,-2.4,15468.77,2280.69,4899.85,0.14,0.31,短脉冲,有效,1197.336,527.531,0,0,0
搜索,2025-1225-17 09:18:53:800,4058026,39.77,12.5,0,15872,459,416,40.84,16.67,0,15327.45,7017,13750.8,0.46,0.9,短脉冲,无效,1331.131,2089.014,0,0,0
搜索,2025-1225-17 09:18:53:800,4058027,40.07,17.5,0,15873,459,416,39.73,15.73,0,20378.66,2840.57,6688.05,0.14,0.33,短脉冲,无效,1302.801,2317.135,0,0,0
搜索,2025-1225-17 09:18:53:800,4058028,40.16,22.5,0,15874,459,416,40.98,19.4,0,15128.46,5201.36,14872.99,0.35,0.98,短脉冲,无效,591.502,1490.695,0,0,0
搜索,2025-1225-17 09:18:53:800,4058030,40.34,32.5,0,15876,459,446,40.97,36.82,0,5444.04,1433.99,5054.54,0.27,0.93,短脉冲,无效,375.899,605.669,0,0,0
搜索,2025-1225-17 09:18:53:800,4058058,43.08,17.5,0,15884,459,428,43.62,20.57,0,15619.57,3542.77,9834.89,0.22,0.63,短脉冲,无效,924.453,1215.007,0,0,0
搜索,2025-1225-17 09:18:53:800,4058068,43.74,-2.5,0,15891,459,284,43.94,-3.52,2.4,6954.46,584.29,1380.42,0.08,0.2,短脉冲,有效,573.246,238.313,0,0,0
搜索,2025-1225-17 09:18:53:800,4058068,43.74,-2.5,0,15891,459,476,44.37,-2.54,78,5060.35,1320.91,140.43,0.27,0.03,短脉冲,有效,360.03,412.889,0,0,0
搜索,2025-1225-17 09:18:53:800,4058076,44.31,2.5,0,15892,459,5699,43.47,0.38,52.4,569.64,201.14,224.49,0.35,0.39,长脉冲,有效,79.712,91.8,0,0,0
搜索,2025-1225-17 09:18:53:800,4058076,44.31,2.5,0,15892,459,806,45.39,4.2,34.1,2743.7,1259.64,844.61,0.46,0.31,短脉冲,有效,85.79,203.761,0,0,0
搜索,2025-1225-17 09:18:53:800,4058090,46.04,22.5,0,15896,459,434,44.38,19.63,0,4918.01,3846.92,2724.33,0.79,0.55,短脉冲,无效,185.604,666.586,0,0,0
搜索,2025-1225-17 09:18:53:800,4058120,49.07,22.5,0,15907,459,464,48.05,19.4,0,4198.83,1829.87,2604.45,0.44,0.61,短脉冲,无效,169.971,554.714,0,0,0
搜索,2025-1225-17 09:18:53:900,4058129,49.67,-2.5,0,15913,459,1076,49.77,-2.18,78,2890.45,129.76,101.86,0.05,0.03,短脉冲,有效,240.867,100.989,0,0,0
搜索,2025-1225-17 09:18:53:900,4058149,51.76,12.5,0,15916,459,530,50.33,14.83,0,6980,4494.3,3124.59,0.65,0.44,短脉冲,无效,623.801,737.692,0,0,0
搜索,2025-1225-17 09:18:53:900,4058191,55.62,-2.5,0,15935,459,1754,55.45,-2.71,-2.4,38807.45,2592.69,2273.76,0.06,0.06,长脉冲,有效,2513.437,3988.77,0,0,0
搜索,2025-1225-17 09:18:53:900,4058191,55.62,-2.5,0,15935,459,1760,56,-1.78,2.4,34307.96,5473.25,3765.37,0.16,0.11,长脉冲,有效,2575.325,4854.188,0,0,0
搜索,2025-1225-17 09:18:54:000,4058222,58.58,-2.5,0,15946,459,1970,56.83,-3.34,-2.4,23348.59,19871.24,3917.73,0.85,0.17,长脉冲,有效,1168.88,3462.453,0,0,0
搜索,2025-1225-17 09:18:54:000,4058222,58.58,-2.5,0,15946,459,1988,59.49,-2.36,2.4,24867.92,9593.46,72.21,0.38,0,长脉冲,有效,854.686,3780.136,0,0,0
搜索,2025-1225-17 09:18:54:000,4058222,58.58,-2.5,0,15946,459,314,58.96,-4.23,-4.8,5633.01,899.81,1818.23,0.16,0.31,短脉冲,有效,413.379,446.831,0,0,0
搜索,2025-1225-17 09:18:54:000,4058283,64.72,-2.5,0,15968,459,1358,66.67,-4.34,2.4,1185.73,1159.08,407.4,0.98,0.35,长脉冲,有效,177.998,167.179,0,0,0
搜索,2025-1225-17 09:18:54:000,4058283,64.72,-2.5,0,15968,459,3163,66.59,-2.16,6,341.16,309.6,13.35,0.91,0.03,长脉冲,有效,35.867,54.026,0,0,0
搜索,2025-1225-17 09:18:54:100,4058314,67.62,-2.5,0,15979,459,1646,67.13,-3.33,2.4,1587.91,317.95,262.44,0.2,0.16,长脉冲,有效,221.297,244.937,0,0,0
搜索,2025-1225-17 09:18:54:100,4058314,67.62,-2.5,0,15979,459,2174,65.8,-4.84,2.4,8564.88,7693.8,3767.36,0.9,0.44,长脉冲,有效,880.262,107.467,0,0,0
搜索,2025-1225-17 09:18:54:100,4058314,67.62,-2.5,0,15979,459,2420,69.57,-3.39,-2.4,7200.28,7073.41,1267.51,0.98,0.17,长脉冲,有效,1003.028,120.387,0,0,0
搜索,2025-1225-17 09:18:54:100,4058314,67.62,-2.5,0,15979,459,284,66.84,-1.5,-3.6,6692.81,2184.85,1093.26,0.33,0.16,短脉冲,有效,487.959,285.574,0,0,0
搜索,2025-1225-17 09:18:54:100,4058321,68.18,2.5,0,15980,459,2702,69.49,-0.9,-2.4,1134.71,648.56,979.01,0.57,0.87,长脉冲,有效,169.06,72.936,0,0,0
搜索,2025-1225-17 09:18:54:100,4058335,70.01,22.5,0,15984,459,290,68.88,19.15,0,2712.43,1321.98,1939.82,0.49,0.71,短脉冲,无效,182.5,262.124,0,0,0
搜索,2025-1225-17 09:18:54:100,4058335,70.01,22.5,0,15984,459,320,68.98,25.3,0,1670.6,734.47,940.55,0.44,0.57,短脉冲,无效,180.963,169.162,0,0,0
搜索,2025-1225-17 09:18:54:100,4058344,70.61,-2.5,0,15990,459,3793,69.99,-1.04,-2.4,5759.26,1469.36,1461.32,0.25,0.25,长脉冲,有效,455.485,771.2,0,0,0
搜索,2025-1225-17 09:18:54:100,4058344,70.61,-2.5,0,15990,459,1124,70.72,-1.88,78,7673.25,379.66,693.92,0.05,0.09,短脉冲,有效,344.23,533.19,0,0,0
搜索,2025-1225-17 09:18:54:100,4058352,71.19,2.5,0,15991,459,3061,71.97,5,2.4,2195.31,714.52,1073.26,0.33,0.49,长脉冲,有效,317.767,221.367,0,0,0
搜索,2025-1225-17 09:18:54:100,4058364,72.69,12.5,0,15993,459,326,71.26,9.06,0,11751.98,7559.97,9460.95,0.65,0.8,短脉冲,无效,1064.925,1497.226,0,0,0
搜索,2025-1225-17 09:18:54:100,4058367,73.19,27.5,0,15996,459,1880,73.49,24.27,0,2335.45,296.05,2215.18,0.13,0.94,长脉冲,无效,148.256,110.805,0,0,0
搜索,2025-1225-17 09:18:54:100,4058367,73.19,27.5,0,15996,459,2702,73.65,24.15,0,2890.14,551.92,2607.78,0.19,0.9,长脉冲,无效,192.344,140.034,0,0,0
搜索,2025-1225-17 09:18:54:100,4058391,74.97,7.5,0,16003,459,866,76.82,4.45,-14.6,2604.21,2335.29,2591.09,0.9,0.99,短脉冲,有效,91.785,112.239,0,0,0
搜索,2025-1225-17 09:18:54:100,4058398,76.24,27.5,0,16007,459,3793,76.11,24.11,0,3281.11,164.16,2877.51,0.05,0.88,长脉冲,无效,184.091,130.022,0,0,0
搜索,2025-1225-17 09:18:54:200,4058414,77.21,2.5,0,16013,459,866,76.56,3.17,-14.6,22756.39,6085.11,2317.57,0.27,0.09,短脉冲,有效,192.646,712.445,0,0,0
搜索,2025-1225-17 09:18:54:200,4058467,82.63,-2.5,0,16034,459,5346,81.83,-2.87,-2.4,2922.15,974.92,251.49,0.33,0.08,长脉冲,有效,456.305,365.829,0,0,0
搜索,2025-1225-17 09:18:54:200,4058498,85.71,-2.5,0,16045,459,458,85.59,-2.97,2.4,9941.08,477.18,1033.69,0.05,0.11,短脉冲,有效,466.883,731.378,0,0,0
搜索,2025-1225-17 09:18:54:400,4058643,100.09,27.5,0,16095,459,320,100.56,24.34,0,2485.91,484.17,1590.35,0.19,0.65,短脉冲,无效,179.209,306.729,0,0,0
搜索,2025-1225-17 09:18:54:400,4058682,103.54,-2.5,0,16111,459,1245,103.43,-2.87,2.4,283.13,11.85,24.34,0.05,0.08,长脉冲,有效,42.969,45.953,0,0,0
搜索,2025-1225-17 09:18:54:800,4059059,140.13,2.5,0,16244,459,5909,139.68,1.23,-75.6,505.12,92.86,121.04,0.19,0.24,长脉冲,有效,83.493,79.226,0,0,0
搜索,2025-1225-17 09:18:57:300,4061620,30.61,12.5,0,17159,460,416,31.28,14.09,0,19297.34,5413.63,5482.09,0.28,0.28,短脉冲,无效,1548.127,1936.452,0,0,0
搜索,2025-1225-17 09:18:57:400,4061662,34.46,-2.5,0,17178,460,2216,35.82,-2.51,-3.6,2827,1683.3,64.46,0.6,0.02,长脉冲,有效,108.796,223.817,0,0,0
搜索,2025-1225-17 09:18:57:400,4061662,34.46,-2.5,0,17178,460,2228,35.54,-2.23,-4.8,710.03,326.17,18.55,0.46,0.03,长脉冲,有效,85.75,85.633,0,0,0
搜索,2025-1225-17 09:18:57:400,4061662,34.46,-2.5,0,17178,460,1214,33.96,-1.58,3.6,8527.66,1732.22,1253.15,0.2,0.14,短脉冲,有效,662.009,588.24,0,0,0
搜索,2025-1225-17 09:18:57:400,4061682,36.5,12.5,0,17181,460,428,37.84,9.28,0,14219,8342.04,9360.82,0.58,0.66,短脉冲,无效,1417.829,1283.617,0,0,0
搜索,2025-1225-17 09:18:57:400,4061684,36.89,22.5,0,17183,460,380,35.87,19.33,0,15459.53,6761.96,14938.77,0.44,0.96,短脉冲,无效,208.183,2167.943,0,0,0
搜索,2025-1225-17 09:18:57:400,4061693,37.48,-2.5,0,17189,460,2216,35.62,-3.18,-3.6,2666.38,2495.66,370.36,0.93,0.14,长脉冲,有效,95.32,125.167,0,0,0
搜索,2025-1225-17 09:18:57:400,4061713,39.58,12.5,0,17192,460,422,38.94,15.25,0,15191.88,4013.45,8373.6,0.27,0.55,短脉冲,无效,1342.484,2155.756,0,0,0
搜索,2025-1225-17 09:18:57:400,4061713,39.58,12.5,0,17192,460,458,38.53,15.54,0,20098.23,9032.26,12520.34,0.46,0.63,短脉冲,无效,1348.5,2297.883,0,0,0
搜索,2025-1225-17 09:18:57:400,4061715,40.07,27.5,0,17195,460,440,39.01,31.49,0,2886.24,1308.52,2473.52,0.46,0.85,短脉冲,无效,196.21,291.556,0,0,0
搜索,2025-1225-17 09:18:57:500,4061744,42.82,17.5,0,17204,460,428,43.25,15.68,0,18671.54,3335.45,6290.63,0.17,0.33,短脉冲,无效,1311.482,1768.682,0,0,0
搜索,2025-1225-17 09:18:57:500,4061793,47.03,2.5,0,17223,460,938,46.69,3.37,37.8,5529.24,768.45,771.31,0.14,0.14,短脉冲,有效,83.702,260.156,0,0,0
搜索,2025-1225-17 09:18:57:500,4061807,48.89,22.5,0,17227,460,302,47.2,19.13,0,962.4,774.27,855.88,0.8,0.88,短脉冲,无效,66.435,115.378,0,0,0
搜索,2025-1225-17 09:18:57:600,4061835,51.59,12.5,0,17236,460,524,51.12,15.04,0,12252.94,2372.59,6119.24,0.19,0.5,短脉冲,无效,1041.092,830.381,0,0,0
搜索,2025-1225-17 09:18:57:600,4061836,51.86,17.5,0,17237,460,524,52.64,21.25,0,8464.65,2762.25,6779.46,0.33,0.8,短脉冲,无效,980.616,712.116,0,0,0
搜索,2025-1225-17 09:18:57:600,4061847,52.45,-2.5,0,17244,460,470,52.71,-3.96,3.6,8866.06,959.49,2431.16,0.11,0.27,短脉冲,有效,435.161,725.843,0,0,0
搜索,2025-1225-17 09:18:57:600,4061877,55.44,-2.5,0,17255,460,1742,55.73,-2.8,-2.4,18336.77,2204.59,1363.91,0.13,0.08,长脉冲,有效,1211.455,2858.411,0,0,0
搜索,2025-1225-17 09:18:57:600,4061877,55.44,-2.5,0,17255,460,1760,55.22,-2.05,2.4,37948.32,3296.91,2258.9,0.09,0.06,长脉冲,有效,2736.739,2680.24,0,0,0
搜索,2025-1225-17 09:18:57:600,4061877,55.44,-2.5,0,17255,460,189,55.57,-2.35,78,3869.19,222.08,19.43,0.06,0,短脉冲,有效,176.787,143.957,0,0,0
搜索,2025-1225-17 09:18:57:600,4061877,55.44,-2.5,0,17255,460,1304,54.42,-4.03,-2.4,4607.32,2018.54,1320.89,0.44,0.28,短脉冲,有效,371.273,202.133,0,0,0
搜索,2025-1225-17 09:18:57:600,4061877,55.44,-2.5,0,17255,460,1334,55.32,-2.23,78,3991.43,180.16,109.7,0.05,0.03,短脉冲,有效,192.287,140.575,0,0,0
搜索,2025-1225-17 09:18:57:600,4061900,57.93,27.5,0,17261,460,1760,56.79,24.14,0,899.84,445.97,808.11,0.49,0.9,长脉冲,无效,121.361,89.737,0,0,0
搜索,2025-1225-17 09:18:57:700,4061908,58.41,-2.5,0,17266,460,1976,57.56,-3.09,2.4,30581.12,10910.9,3774.1,0.36,0.13,长脉冲,有效,1767.62,4903.985,0,0,0
搜索,2025-1225-17 09:18:57:700,4061928,60.49,12.5,0,17269,460,644,59.79,15.83,0,10643.2,3091.66,7414.44,0.28,0.69,短脉冲,无效,864.916,1162.16,0,0,0
搜索,2025-1225-17 09:18:57:700,4061939,61.39,-2.5,0,17277,460,1976,59.76,-3.42,2.4,9819.44,7531.64,1776.31,0.77,0.17,长脉冲,有效,960.441,176.848,0,0,0
搜索,2025-1225-17 09:18:57:700,4061992,66.94,27.5,0,17294,460,308,65.56,24.12,0,1135.31,700.43,837.24,0.61,0.74,短脉冲,无效,77.695,94.812,0,0,0
搜索,2025-1225-17 09:18:57:700,4062000,67.43,-2.5,0,17299,460,2174,66.51,-4.06,2.4,15401.7,6026.41,4490.65,0.39,0.3,长脉冲,有效,1345.088,170.75,0,0,0
搜索,2025-1225-17 09:18:57:700,4062000,67.43,-2.5,0,17299,460,2420,66.52,-2.98,78,2615.68,1010.05,273.74,0.39,0.11,长脉冲,有效,415.029,118.736,0,0,0
搜索,2025-1225-17 09:18:57:700,4062000,67.43,-2.5,0,17299,460,1064,67.67,-3.03,2.4,14436.65,1465.15,1628.7,0.09,0.11,短脉冲,有效,700.03,587.995,0,0,0
搜索,2025-1225-17 09:18:57:700,4062000,67.43,-2.5,0,17299,460,1070,67.05,-3.07,-2.4,11259.4,1733.37,1354.83,0.16,0.13,短脉冲,有效,673.493,699.817,0,0,0
搜索,2025-1225-17 09:18:57:800,4062021,69.73,17.5,0,17303,460,308,70.29,22.18,0,5135.43,1191.27,5135.35,0.24,0.99,短脉冲,无效,631.665,215.841,0,0,0
搜索,2025-1225-17 09:18:57:800,4062031,70.42,-2.5,0,17310,460,788,71.9,-1.91,78,5083.07,3334.44,433.8,0.66,0.08,短脉冲,有效,376.557,363.874,0,0,0
搜索,2025-1225-17 09:18:57:800,4062083,75.87,22.5,0,17326,460,284,76.46,26.24,0,3890.14,959.37,3099.04,0.25,0.8,短脉冲,无效,322.353,350.571,0,0,0
搜索,2025-1225-17 09:18:57:800,4062092,76.46,-2.5,0,17332,460,3799,74.57,-1.42,2.4,20209.22,19373.69,3594.34,0.96,0.17,长脉冲,有效,1183.171,1976.676,0,0,0
搜索,2025-1225-17 09:18:57:800,4062092,76.46,-2.5,0,17332,460,4081,77.63,-2.12,-2.4,15826.55,7972.64,748.19,0.5,0.05,长脉冲,有效,614.889,2456.964,0,0,0
搜索,2025-1225-17 09:18:57:800,4062092,76.46,-2.5,0,17332,460,4093,77.93,-2.18,2.4,15933.47,10448.82,580.11,0.66,0.03,长脉冲,有效,652.423,1707.718,0,0,0
搜索,2025-1225-17 09:18:57:800,4062100,77.05,2.5,0,17333,460,812,76.82,3.95,-14.6,36550.91,3328.15,9299.18,0.09,0.25,短脉冲,有效,338.195,1039.972,0,0,0
搜索,2025-1225-17 09:18:57:800,4062108,77.81,7.5,0,17334,460,812,76.62,4.37,-14.6,9575.79,4947.66,9346.77,0.52,0.98,短脉冲,有效,298.177,268.197,0,0,0
搜索,2025-1225-17 09:18:57:800,4062112,78.48,12.5,0,17335,460,2588,79.67,9.14,0,1374.18,702.84,1231.46,0.5,0.9,长脉冲,无效,189.747,118.972,0,0,0
搜索,2025-1225-17 09:18:57:800,4062112,78.48,12.5,0,17335,460,440,78,11.13,0,23495.63,4628.72,6031.22,0.2,0.25,短脉冲,无效,2631.926,2159.408,0,0,0
搜索,2025-1225-17 09:18:57:800,4062114,78.87,22.5,0,17337,460,440,78.4,27.14,0,3725.24,716.72,3697.46,0.19,0.99,短脉冲,无效,456.566,483.002,0,0,0
搜索,2025-1225-17 09:18:57:800,4062123,79.44,-2.5,0,17343,460,2582,80.39,-1.39,2.4,11700.94,4687.37,2152.35,0.39,0.19,长脉冲,有效,1644.555,1818.099,0,0,0
搜索,2025-1225-17 09:18:57:900,4062146,81.95,27.5,0,17349,460,2588,82.65,24.12,0,1254.74,366.47,1110.09,0.3,0.88,长脉冲,无效,126.874,128.276,0,0,0
搜索,2025-1225-17 09:18:57:900,4062154,82.44,-2.5,0,17354,460,5340,84.27,-2.47,78,2278.99,1992.32,36.21,0.88,0.02,长脉冲,有效,372.849,306.581,0,0,0
搜索,2025-1225-17 09:18:57:900,4062184,85.41,-2.5,0,17365,460,5346,84.28,-3.48,78,3673.53,1803.61,702.37,0.49,0.19,长脉冲,有效,578.906,527.384,0,0,0
搜索,2025-1225-17 09:18:58:000,4062299,96.91,27.5,0,17404,460,320,97.7,24.32,0,3652.95,1210.66,3516.07,0.33,0.96,短脉冲,无效,167.351,460.532,0,0,0
搜索,2025-1225-17 09:18:58:100,4062360,102.77,22.5,0,17425,460,350,103.49,19.1,0,11803.78,3556.7,10273.66,0.3,0.87,短脉冲,无效,784.953,1134.061,0,0,0
搜索,2025-1225-17 09:19:01:000,4065307,30.42,12.5,0,18479,461,416,29.75,15.5,0,26681.52,7377.39,16335.14,0.28,0.61,短脉冲,无效,2099.606,2627.572,0,0,0
搜索,2025-1225-17 09:19:01:100,4065338,33.32,12.5,0,18490,461,422,32.44,16.03,0,18581.37,6945.72,13847.67,0.38,0.74,短脉冲,无效,2184.373,1570.011,0,0,0
搜索,2025-1225-17 09:19:01:100,4065349,34.27,-2.5,0,18498,461,2216,34.75,-2.67,7.3,10249.98,2068.57,526.82,0.2,0.05,长脉冲,有效,124.773,250.569,0,0,0
搜索,2025-1225-17 09:19:01:100,4065349,34.27,-2.5,0,18498,461,1214,33.79,-0.56,-2.4,11350.87,2233.36,4044.13,0.19,0.36,短脉冲,有效,592.441,743.544,0,0,0
搜索,2025-1225-17 09:19:01:100,4065356,34.84,2.5,0,18499,461,1215,35.97,-0.52,-2.4,2293.92,1112.6,1370.48,0.49,0.6,长脉冲,有效,215.884,276.867,0,0,0
搜索,2025-1225-17 09:19:01:100,4065356,34.84,2.5,0,18499,461,1202,35.7,-0.9,2.4,9447.57,3419.08,7163.53,0.36,0.76,短脉冲,有效,623.432,426.505,0,0,0
搜索,2025-1225-17 09:19:01:100,4065356,34.84,2.5,0,18499,461,1214,35.68,0.26,-2.4,11854.48,4160.4,4945.15,0.35,0.41,短脉冲,有效,778.23,413.194,0,0,0
搜索,2025-1225-17 09:19:01:100,4065368,36.29,12.5,0,18501,461,434,37.14,14.76,0,18037.03,6447.24,7806.37,0.36,0.43,短脉冲,无效,1715.526,1883.95,0,0,0
搜索,2025-1225-17 09:19:01:100,4065370,36.68,22.5,0,18503,461,380,35.93,19.33,0,17165.14,5403.16,16562.33,0.31,0.96,短脉冲,无效,423.82,1879.102,0,0,0
搜索,2025-1225-17 09:19:01:100,4065399,39.38,12.5,0,18512,461,452,38.69,9.1,0,11312.02,3263.3,8467.08,0.28,0.76,短脉冲,无效,1066.453,1439.544,0,0,0
搜索,2025-1225-17 09:19:01:100,4065400,39.59,17.5,0,18513,461,416,39.3,20.28,0,17991.1,2071.34,10057.54,0.11,0.55,短脉冲,无效,1234.76,1837.177,0,0,0
搜索,2025-1225-17 09:19:01:200,4065441,43.32,-2.5,0,18531,461,1502,44.18,-1.68,-2.4,9373.98,3372.4,1208.84,0.36,0.13,长脉冲,有效,967.943,443.995,0,0,0
搜索,2025-1225-17 09:19:01:200,4065441,43.32,-2.5,0,18531,461,626,43.46,-3.13,78,7698.16,471.02,1004.15,0.06,0.13,短脉冲,有效,443.493,468.812,0,0,0
搜索,2025-1225-17 09:19:01:200,4065461,45.61,17.5,0,18535,461,458,46.15,19.58,0,10657.25,2388.56,4155.15,0.22,0.39,短脉冲,无效,895.03,1024.893,0,0,0
搜索,2025-1225-17 09:19:01:200,4065493,48.61,22.5,0,18547,461,686,48.01,26.69,0,1414.63,350.31,1274.61,0.25,0.9,短脉冲,无效,158.32,181.851,0,0,0
搜索,2025-1225-17 09:19:01:200,4065494,48.7,27.5,0,18548,461,1502,48.2,25.54,0,967.85,200.51,351.95,0.2,0.36,长脉冲,无效,91.268,93.056,0,0,0
搜索,2025-1225-17 09:19:01:300,4065533,52.26,-2.5,0,18564,461,314,51.45,-5.74,-2.4,2903.7,982.87,2730.98,0.33,0.94,短脉冲,有效,241.331,228.53,0,0,0
搜索,2025-1225-17 09:19:01:300,4065541,52.85,2.5,0,18565,461,1760,52.49,4.69,2.4,10083.6,1466.24,4200.25,0.14,0.41,长脉冲,有效,1581.444,368.892,0,0,0
搜索,2025-1225-17 09:19:01:300,4065564,55.26,-2.5,0,18575,461,1760,53.86,-0.74,78,21072.4,13265.53,6691.79,0.63,0.31,长脉冲,有效,2937.628,3017.784,0,0,0
搜索,2025-1225-17 09:19:01:300,4065564,55.26,-2.5,0,18575,461,1298,55.56,-2.21,-2.4,4232.91,539.19,129.36,0.13,0.03,短脉冲,有效,304.007,294.573,0,0,0
搜索,2025-1225-17 09:19:01:300,4065586,57.75,27.5,0,18581,461,1760,56.67,24.16,0,1364.65,637.82,975.01,0.47,0.71,长脉冲,无效,144.51,131.904,0,0,0
搜索,2025-1225-17 09:19:01:400,4065594,58.14,-2.5,0,18586,461,1970,58.66,-2.89,-2.4,38696.88,8377.65,3452.55,0.22,0.09,长脉冲,有效,1694.157,4620.603,0,0,0
搜索,2025-1225-17 09:19:01:400,4065594,58.14,-2.5,0,18586,461,1982,58.41,-2.81,2.4,44891.94,5127.99,3369.21,0.11,0.08,长脉冲,有效,1997.947,4628.686,0,0,0
搜索,2025-1225-17 09:19:01:400,4065614,60.3,12.5,0,18589,461,608,59.15,11.64,0,8767.33,4378.14,1472.36,0.5,0.17,短脉冲,无效,765.948,1038.398,0,0,0
搜索,2025-1225-17 09:19:01:400,4065625,61.2,-2.5,0,18597,461,1976,62.9,-3.53,2.4,11389.15,9000.73,2273.27,0.79,0.2,长脉冲,有效,1352.936,249.925,0,0,0
搜索,2025-1225-17 09:19:01:400,4065625,61.2,-2.5,0,18597,461,1112,61.01,-2,78,12367.57,927.25,839.14,0.08,0.06,短脉冲,有效,541.456,317.754,0,0,0
搜索,2025-1225-17 09:19:01:400,4065686,67.25,-2.5,0,18619,461,2168,69.16,-4.07,-2.4,14544.87,13663.09,4282.46,0.94,0.3,长脉冲,有效,1487.39,658.47,0,0,0
搜索,2025-1225-17 09:19:01:400,4065686,67.25,-2.5,0,18619,461,2174,68.92,-3.96,2.4,20607.71,15867.48,5674.78,0.77,0.27,长脉冲,有效,2046.053,637.47,0,0,0
搜索,2025-1225-17 09:19:01:400,4065686,67.25,-2.5,0,18619,461,3199,66.03,-2.3,-2.4,1042.97,556.43,15.91,0.54,0.02,长脉冲,有效,72.704,92.948,0,0,0
搜索,2025-1225-17 09:19:01:400,4065708,69.65,22.5,0,18624,461,296,68.15,26.46,0,3345.95,2292.27,2839.19,0.69,0.85,短脉冲,无效,241.128,102.524,0,0,0
